Probe ID	Stigma_control-1	Stigma_control-2	Stigma_control-3	Ovary_control-1	Ovary_control-2	Ovary_control-3	Pollinating_stigma-1	Pollinating_stigma-2	Pollinating_ovary-1	Pollinating_ovary-2	Pollinating_ovary-3	Pollen_tube_growth-1	Pollen_tube_growth-2	Pollen_tube_growth-3	Fertilization-1	Fertilization-2	Fertilization-3	Zygote_formation-1	Zygote_formation-2	Zygote_formation-3	null	Probe ID	Stigma_control-1	Stigma_control-2	Stigma_control-3	Ovary_control-1	Ovary_control-2	Ovary_control-3	Pollinating_stigma-1	Pollinating_stigma-2	Pollinating_ovary-1	Pollinating_ovary-2	Pollinating_ovary-3	Pollen_tube_growth-1	Pollen_tube_growth-2	Pollen_tube_growth-3	Fertilization-1	Fertilization-2	Fertilization-3	Zygote_formation-1	Zygote_formation-2	Zygote_formation-3	null
Os.17841.2.S1_x_at	9.5264	10.3479	9.6318	10.5604	10.4642	10.6103	9.5737	8.9147	10.1732	10.3084	10.2041	10.0005	9.7752	9.9374	9.9357	10.1422	10.2347	9.9623	9.9287	10.3478		
Os.17844.1.S1_at	9.5529	10.1554	9.8619	10.7765	10.7028	11.4631	8.7564	7.991	9.6842	10.5267	10.2084	9.8743	9.4459	10.1926	9.2261	9.4405	9.9657	9.404	9.513	9.5271		
Os.17844.1.S1_x_at	9.6846	10.3672	10.178	10.9519	11.1215	11.7272	9.2596	8.5685	10.4406	10.9015	10.271	10.1349	9.4763	10.7293	9.6973	9.5596	9.9846	9.4013	10.0354	9.8101		
Os.17844.1.S2_at	13.9518	14.1283	13.7986	14.0521	14.2945	14.243	13.4865	13.093	14.1458	14.0688	13.6238	13.7494	13.6541	13.7461	14.0052	13.7297	13.4989	13.3189	13.3485	13.402		
Os.17850.1.S1_at	9.6341	10.1609	10.0414	10.5297	9.788	10.2214	9.2708	9.0344	10.0558	10.1112	9.803	9.7694	9.7282	9.7576	9.9277	9.9171	10.0013	10.0984	10.4865	10.5152		
Os.17851.1.S1_at	11.5424	11.1309	11.2086	11.4477	11.4113	11.1313	11.168	11.3601	11.1753	11.0634	10.8177	11.0461	11.2196	10.9579	11.1756	11.1016	10.9992	10.9411	11.1524	11.0528		
Os.17852.1.S1_at	12.8776	11.9905	11.6999	11.565	11.1014	12.0367	13.074	12.4516	11.3564	11.4871	11.4166	11.9822	11.7632	11.6875	11.6022	11.5646	11.4485	11.3255	11.1348	11.0105		
Os.17855.1.S1_at	8.3475	8.6771	8.1876	8.3777	8.9936	8.4161	7.4625	7.6115	8.8329	8.0321	8.2103	8.2257	8.1227	7.9362	8.1604	8.7825	8.571	8.3781	8.39	8.4909		
Os.17856.1.S1_a_at	8.386	9.5062	8.8172	10.7746	10.724	10.6379	8.1901	9.5055	10.6091	10.8163	10.9278	10.5575	10.2008	10.4299	10.418	10.2454	10.5639	10.146	10.1094	10.2754		
Os.17859.1.S1_a_at	11.9527	12.1367	12.0419	11.8114	12.0237	12.1133	11.8627	11.7653	12.0212	11.9137	12.0581	11.9215	11.9476	11.5562	11.9594	11.7083	12.0266	11.7167	11.8186	11.8471		
Os.17861.1.S1_at	8.3155	9.5933	9.0488	9.8424	10.582	9.539	9.0719	9.4605	10.263	9.221	9.8899	9.255	10.3394	8.8044	8.9833	9.7173	9.8671	9.0939	10.2851	10.2554		
Os.17861.1.S2_at	11.3588	11.0897	10.7709	11.7815	11.3431	11.6988	11.1005	10.6038	11.4459	11.4465	11.4996	11.4814	11.2897	11.2436	11.2612	11.4473	11.2185	11.98	12.0414	12.0105		
Os.17862.1.S1_at	7.139	6.5003	6.6719	7.1161	6.7277	7.6549	6.5445	6.1573	6.3197	6.7855	7.0724	7.478	6.7703	6.2706	7.2435	6.2283	6.6178	7.169	7.3773	7.0258		
Os.17862.1.S2_at	6.0637	6.6913	5.9274	5.2979	5.9701	5.5474	6.5833	3.4472	4.8588	4.0232	5.7486	4.0939	6.4153	6.5548	5.2936	6.3544	6.1775	6.4924	5.5039	3.7304		
Os.17862.1.S2_x_at	4.7901	5.4136	4.6281	4.5818	5.02	6.2436	4.2928	5.3202	4.709	4.3771	4.916	3.9886	4.3212	5.7323	4.3314	5.9767	4.2118	4.3061	5.0944	3.9089		
Os.17863.1.S1_at	11.0685	10.9995	10.8506	11.0135	10.9393	11.0646	11.2081	10.9241	11.0294	11.2021	11.0586	10.9077	10.7015	10.8679	11.0139	11.0186	10.6852	11.0116	10.8238	10.8627		
Os.17864.1.S1_at	12.4437	12.8735	12.6711	12.701	12.7522	12.5171	13.0161	12.5671	12.7836	12.6153	12.685	12.6531	12.6669	12.6124	12.6851	12.2012	12.723	12.2355	12.303	12.3158		
Os.17865.1.S1_at	5.6735	4.7125	4.6716	5.1592	6.7022	5.5982	3.9217	6.9648	6.5803	6.0375	5.8681	5.7439	5.7042	5.9345	6.284	5.1242	5.9252	6.8893	7.0005	6.9757		
Os.17868.1.S1_at	10.4173	9.6329	10.2607	9.6957	8.7857	9.3211	10.9714	10.5267	9.4042	9.7602	10.018	9.9147	9.8413	10.2185	9.6998	9.7022	9.8988	9.3022	8.9073	8.8512		
Os.17869.1.S1_at	4.7415	6.1107	4.6372	6.9943	7.5974	7.5985	4.8918	5.8141	7.3251	6.8889	6.3821	6.4443	6.9287	6.9515	6.9701	6.6864	7.0651	7.8083	7.3611	7.9626		
Os.17874.1.S1_at	9.9392	10.7298	10.2762	10.9929	10.3526	10.4926	9.676	9.7269	10.4174	10.0375	9.975	10.42	9.9188	10.0089	10.5819	10.4503	10.1982	11.0284	10.7248	10.8496		
Os.17875.1.S1_at	10.6418	11.074	10.6489	11.0478	10.7669	10.8737	10.4811	10.6896	10.9785	10.8912	11.16	10.8564	10.8096	10.6199	10.9345	11.0657	10.7471	10.4909	10.7117	10.7619		
Os.17876.1.S1_at	9.8037	9.8317	9.6125	9.5212	9.5074	9.5216	9.9027	9.7493	9.3667	9.3757	9.7051	9.5368	9.7754	9.7856	9.7245	9.3267	9.3756	9.2231	9.5162	9.3953		
Os.17878.1.S1_at	10.6636	10.5281	10.9235	11.0528	10.8875	10.6712	10.0184	10.2861	10.7073	10.4756	10.3572	10.5421	10.5748	10.3552	10.6422	10.8066	10.5518	10.8405	10.6209	10.6302		
Os.17880.1.S1_a_at	8.9355	8.9207	9.3087	11.1488	11.501	11.1702	8.3213	9.3829	11.631	11.576	11.2322	11.2947	11.3808	11.5811	11.1536	11.3324	11.4169	10.3849	10.567	10.5434		
Os.17881.1.S1_at	9.1727	9.1448	7.7444	9.6666	10.2448	10.116	8.5976	8.4049	9.7682	9.6063	9.7106	9.639	9.9427	10.1359	10.3503	10.3305	10.2208	10.7663	11.1047	11.007		
Os.17881.2.S1_at	6.8841	7.0254	7.2105	7.3047	7.2711	7.3755	8.0479	7.2412	6.2632	7.0301	6.5734	7.6444	6.6773	6.9257	8.2353	7.7602	7.4845	7.3968	7.5907	7.6725		
Os.17881.3.A1_at	12.0927	11.7612	11.5174	11.7198	11.6135	11.3607	11.7123	11.1212	11.851	11.6134	11.8318	11.7959	11.5588	11.5981	11.7282	11.8282	11.4524	11.5134	11.5915	11.637		
Os.17884.1.S1_at	10.7474	11.0206	10.8643	10.6691	10.5377	10.6459	10.1178	10.1868	10.5551	10.3695	10.415	10.6085	10.4149	10.445	10.4985	10.3989	10.3512	10.3814	10.2714	10.4571		
Os.17885.1.S1_s_at	10.3184	10.6382	9.4507	10.6758	11.0251	11.2336	8.9715	8.5581	10.2259	10.292	10.3687	10.0663	10.3115	9.9678	10.7195	10.6522	10.5744	11.6737	11.4082	11.7244		
Os.17886.1.S1_at	10.3454	10.4279	10.0594	10.4733	10.4931	10.6769	9.9959	10.3768	10.743	10.8202	10.8706	10.8907	10.6071	10.7245	10.7231	10.8231	11.0434	11.3014	11.3153	11.238		
Os.17887.1.S1_at	8.3418	9.0603	7.6573	9.1463	8.7176	7.9089	7.755	7.6378	8.4666	8.1417	7.9274	8.9411	8.3613	8.7946	8.8508	8.9371	8.4022	10.3387	10.2107	10.075		
Os.17889.1.S1_at	11.3223	11.8215	10.8055	9.705	10.0085	9.7277	10.4217	10.8445	10.7932	9.9024	10.5895	10.7956	10.4989	11.5343	10.231	10.8952	10.7319	9.6764	9.612	9.6384		
Os.17889.2.S1_at	8.0399	7.6452	9.0284	5.987	5.6889	5.5824	7.0554	7.2928	6.7153	5.9645	5.1485	7.2669	7.2831	5.8751	7.0894	7.593	6.5626	5.759	6.1654	5.9556		
Os.17890.1.S1_at	9.8729	9.5666	10.4657	10.6235	10.1781	10.1046	12.2016	12.1099	11.4837	10.8874	11.6892	11.9723	11.5876	11.4975	11.2276	11.0242	11.8846	9.9221	9.8194	9.9029		
Os.17891.1.S1_at	10.0933	10.2148	9.9519	9.9956	9.5558	9.4866	9.7911	10.1104	10.3611	9.9773	10.5689	10.7544	10.6941	10.313	10.6265	10.4739	10.4919	10.588	10.2139	10.046		
Os.17892.1.S1_at	14.0174	13.2411	12.5202	12.3119	11.8568	12.2849	13.0503	13.1966	12.4377	12.5649	12.9874	12.8219	12.9347	13.1856	12.8637	11.9521	12.7178	12.8185	12.3915	12.5795		
Os.17893.1.S1_at	12.8068	12.6276	12.4309	12.2419	12.3739	12.254	12.4058	12.323	12.2632	12.3141	12.3172	12.3461	12.2372	12.1902	12.3914	12.2496	12.2826	12.1993	12.1668	12.1957		
Os.17895.1.S1_at	10.3838	10.371	10.2352	10.9005	10.5438	10.4198	9.7163	9.6953	10.6092	10.5288	10.4669	10.6767	10.4536	10.7492	10.7949	11.1317	10.6212	12.1387	12.167	12.1693		
Os.17895.1.S1_a_at	8.9493	9.2732	8.7806	9.7078	9.2648	9.0896	7.8718	7.8776	8.6902	9.1306	9.4213	9.152	8.9547	9.5368	9.3927	9.7762	9.6877	10.9792	10.6722	10.9319		
Os.17895.2.S1_x_at	9.0722	8.6957	9.0754	9.645	9.8694	9.2172	7.991	8.6972	9.3814	8.9427	9.5485	9.26	9.7448	9.713	9.4179	9.9855	9.7047	11.2305	10.7349	10.6067		
Os.17896.1.S1_at	10.7115	10.6914	10.4981	10.0997	10.2086	10.6478	10.6097	10.0218	10.506	10.3094	10.0993	10.1414	10.3002	10.0883	10.182	10.0562	10.2477	10.1619	9.8894	9.7209		
Os.17898.1.S1_at	9.4347	10.5932	10.0035	9.3207	9.1661	9.4557	9.9302	8.859	9.134	9.2336	9.0877	9.2404	9.1966	9.0976	9.2835	9.2209	9.5964	10.1183	9.5542	9.727		
Os.17900.1.S1_s_at	5.5113	1.0281	1.8297	3.297	2.5578	2.5715	2.6498	4.9463	5.2254	5.3261	5.1662	3.6613	4.1266	2.8047	4.2781	4.3893	5.7153	5.1225	5.3157	1.6499		
Os.17902.1.S1_at	5.0203	3.6493	5.6415	4.2576	3.9221	3.0507	4.4047	4.9636	5.6844	5.8365	5.1081	3.2117	5.438	4.8822	4.9904	2.7606	5.544	5.048	0	3.7155		
Os.17903.1.S1_at	11.4169	11.4598	11.1304	10.8234	10.5843	10.7231	11.7239	12.8697	11.8083	11.225	12.7322	12.4867	12.3188	12.2008	12.0334	11.0066	12.4077	11.5367	11.3912	11.4891		
Os.17905.1.S1_at	10.6201	10.7384	9.7265	11.2523	11.3949	11.3202	9.9681	9.7658	10.765	10.7074	10.7388	10.7393	10.6462	10.8344	10.8471	10.4851	10.7913	11.454	11.3963	11.5439		
Os.17906.1.S1_at	5.8859	6.8984	6.9367	9.4783	9.6292	8.9781	6.2653	6.8434	9.1665	9.6152	9.188	8.7339	8.6771	8.4269	8.7528	8.8364	8.3486	7.5826	7.309	7.5407		
Os.17907.1.A1_at	3.9363	5.4715	6.426	5.1475	0.5138	6.046	3.9231	4.0793	3.9729	2.5088	5.0218	4.9255	3.6643	4.9378	2.519	4.4646	5.1799	5.6121	5.1586	4.7181		
Os.17909.1.S1_a_at	9.0887	9.3044	9.5212	9.6496	9.9142	9.4874	10.8599	11.9202	10.9783	10.7161	11.7385	11.3348	11.507	11.3717	10.8807	9.5966	11.589	8.6803	8.6755	8.9249		
Os.17910.1.S1_a_at	14.1242	13.8262	14.6224	13.4634	13.1489	12.7701	14.2047	13.8804	13.3859	13.4139	13.3824	13.2601	13.4212	13.1527	13.3546	13.1707	13.2859	12.4787	12.5861	12.6097		
Os.17911.1.S1_at	11.7888	10.8845	11.3588	10.3833	10.6894	10.1863	11.1264	10.9833	10.8435	11.2637	11.1488	10.7232	10.5677	10.9425	10.8166	10.2408	10.5489	11.2259	11.1562	11.0931		
Os.17912.1.A1_at	6.9564	7.2269	6.0243	6.2027	6.6412	5.9738	6.6405	7.1232	7.0046	6.5913	5.8373	6.427	6.7829	5.7779	6.6975	6.6331	6.6752	6.365	6.1358	6.8069		
Os.17912.2.S1_x_at	6.681	6.2615	6.5992	5.04	6.6466	6.0597	5.7466	6.9204	5.7596	6.1825	6.3391	5.7825	6.8701	4.6712	5.5806	6.41	5.2708	6.8131	7.3897	6.0902		
Os.17914.1.S1_at	11.8093	11.7918	11.6326	11.4699	11.456	11.3851	11.3673	11.2474	11.3655	11.2387	11.5988	11.3952	11.497	11.0966	11.4157	11.4714	11.4274	11.4901	11.4546	11.5018		
Os.17915.1.S1_at	11.3171	12.213	10.345	10.8228	11.1729	11.2972	10.1379	10.0646	10.9753	10.9353	10.9211	10.9481	10.9302	10.5779	10.5439	10.7484	11.0723	10.5453	10.5492	10.5467		
Os.17916.1.S1_at	1.3742	4.8261	3.7189	1.5737	5.0934	4.4425	3.8893	5.2936	2.8931	3.7145	0.6234	1.2715	3.9854	4.887	4.5636	2.6442	3.9283	2.9837	1.7825	0.7729		
Os.17916.2.A1_a_at	1.9805	5.2412	5.6628	1.8673	5.7069	2.1934	3.2523	2.7857	5.5117	3.7029	1.4715	3.8654	1.5789	1.9411	3.1377	5.2434	2.5029	3.56	5.2694	5.2678		
Os.17917.1.S1_at	9.6048	10.0934	9.9952	8.9934	9.371	9.5778	9.2168	9.4475	8.8655	9.7257	8.9588	8.7201	8.9539	9.1789	8.7414	9.1538	8.9365	9.3885	9.2748	9.6119		
Os.17918.1.S1_at	0.3702	3.7333	4.4076	5.0097	6.1393	2.6895	2.0629	3.2488	6.7356	5.5139	5.9858	6.2042	7.4764	7.0388	6.1649	4.0363	5.7034	5.5412	5.5771	5.0107		
Os.17919.1.S1_at	12.0244	12.1466	11.801	12.2394	12.1718	12.3124	11.6445	10.9707	11.8659	11.8952	11.7213	11.9138	11.656	11.8412	11.7126	11.7644	11.5451	11.2756	11.2191	11.2768		
Os.17920.1.S1_at	12.0774	12.1189	11.8557	12.1142	12.2048	12.2406	11.4172	11.3923	12.002	11.9666	11.868	11.8809	11.7949	11.8323	11.9781	11.9858	12.0325	11.8478	11.875	11.9116		
Os.17921.1.S1_at	9.2098	10.4971	9.2365	11.3016	10.0401	10.7621	9.9964	10.748	11.6244	11.2948	11.0933	11.6987	11.8874	11.3898	12.3453	12.3012	11.5826	13.2986	12.915	12.7854		
Os.17922.1.S1_at	12.4292	12.0061	11.702	11.2904	11.2949	11.344	12.0232	11.2732	11.1903	11.1369	11.4509	11.4439	11.756	11.3916	11.8068	11.9605	11.5329	11.8001	11.6105	11.8392		
Os.17927.2.S1_x_at	9.0781	8.6545	10.0158	6.6648	7.3484	7.5679	9.2809	9.4644	9.0429	8.663	9.0542	8.9222	9.4526	9.2336	9.2749	7.9262	9.335	8.1346	8.2266	8.253		
Os.17928.1.S1_at	9.6929	9.5755	9.7493	9.4131	9.279	9.5221	9.837	10.0157	9.5656	9.0284	9.6557	9.633	9.646	9.5836	9.6184	9.3817	9.5134	9.069	9.4484	9.1497		
Os.17937.1.S1_a_at	11.7642	11.8775	11.3234	12.2642	12.442	12.9313	11.1961	10.9705	12.1441	12.5147	12.0698	11.8616	11.8649	11.9495	11.8755	11.9518	11.9927	11.2531	11.2514	11.342		
Os.17937.3.S1_at	6.7879	6.4699	7.1061	5.8067	7.2432	6.4847	6.6108	7.7928	6.6073	6.4546	6.3491	5.869	6.589	6.3055	5.9733	6.0884	6.0446	6.0968	6.4559	5.6344		
Os.17938.1.A1_at	7.5017	7.733	6.6726	7.2483	7.6836	7.0563	6.7744	6.5655	7.1527	7.5024	6.3645	7.4146	6.7344	7.3668	7.1552	7.4915	7.4102	6.7448	6.8888	6.5721		
Os.17938.1.A1_s_at	10.4033	10.3979	9.9666	10.4777	10.5036	10.9499	9.5119	9.7194	10.4481	10.2399	10.5786	10.5203	10.5189	10.2037	10.2626	9.9477	10.5133	10.081	10.2123	10.3607		
Os.17939.1.S1_x_at	10.2126	10.5178	10.7062	10.3938	9.9394	10.2645	10.6152	10.9254	10.6059	10.4955	10.6465	10.8171	10.6886	10.4192	10.6133	10.4188	10.551	10.1802	10.3214	10.2312		
Os.17939.2.S1_at	5.2993	5.8835	5.994	4.2767	5.4818	5.847	5.6747	6.9917	5.6172	6.1326	5.1679	5.4617	5.7366	5.7816	6.6227	5.5786	6.1827	4.5727	5.2375	5.305		
Os.17939.3.S1_at	6.1044	6.464	6.6553	6.3722	5.7909	6.8882	6.2116	6.9672	5.2495	6.2394	6.828	6.5022	6.8087	6.2741	6.5824	6.7755	6.2888	5.2758	5.9168	5.6756		
Os.17939.3.S1_x_at	8.7251	7.3561	8.692	8.6837	7.9463	9.0148	7.9754	9.3359	9.3352	8.5928	8.4853	8.5972	9.256	8.5732	9.2048	8.8156	8.088	8.6377	8.8506	9.082		
Os.17941.1.S1_s_at	10.2772	9.8968	10.7862	10.2652	9.9676	9.7496	11.2444	11.1257	10.4327	10.4061	10.1311	10.8154	10.3602	10.7144	10.7207	11.0121	10.1214	10.6039	10.3442	10.7214		
Os.17941.2.S1_x_at	8.7264	8.9741	9.1228	8.6442	8.7755	8.8507	9.2971	9.8547	8.7567	9.2061	8.5971	8.8089	9.1352	9.2986	9.0456	9.2552	8.8739	8.9588	8.9943	8.8618		
Os.17942.1.S1_at	10.5107	10.0395	9.3923	9.7653	10.1636	9.8879	10.1894	10.3552	10.1062	9.8404	10.1219	10.2553	10.0865	9.9753	10.263	10.3789	10.1883	10.3199	10.1951	10.4813		
Os.17946.1.A1_x_at	9.9484	8.6079	8.6207	6.2453	7.019	5.2419	10.5107	9.4841	8.0787	6.8811	6.8811	8.3978	8.5783	7.8351	7.5069	7.0786	8.1401	5.534	5.9394	6.4381		
Os.17949.1.S1_a_at	10.804	11.5901	11.5189	11.9463	11.4619	11.629	10.7053	10.444	11.4917	11.4602	11.5017	11.313	11.2801	11.2317	11.3317	11.4805	11.609	12.1516	12.0537	12.2915		
Os.17951.1.S1_at	9.2688	9.949	10.2407	9.5168	9.676	9.6453	9.3412	9.2929	9.9084	9.6779	9.8516	9.754	9.4586	9.4012	9.3963	9.4631	9.4959	9.611	9.9731	9.8762		
Os.17954.1.S1_at	10.7677	10.7212	10.3976	10.5186	10.3152	10.5766	10.8512	10.6148	10.4801	10.7319	11.2451	11.0442	10.7385	11.0773	10.4604	10.5862	11.017	10.5013	10.3895	10.2896		
Os.17958.1.S1_at	9.766	12.8097	11.4601	5.5856	9.3085	8.4589	14.728	13.8247	11.1103	11.4493	11.8231	11.5313	8.8834	9.8808	11.8879	13.0562	8.8509	9.0544	9.8417	9.6874		
Os.17959.1.S1_a_at	11.8785	11.4889	12.408	10.795	10.895	10.6918	11.7394	10.9567	10.7176	11.4843	11.0584	10.6126	10.8177	10.9187	10.3785	10.136	10.9622	9.7697	9.1421	9.734		
Os.17960.1.S1_at	9.8534	9.7627	9.5155	9.6867	10.0923	9.9885	10.0892	10.3266	10.9444	10.7548	11.4601	11.0295	11.2809	11.3151	11.1634	10.2842	11.2598	11.7537	11.9171	11.6161		
Os.17961.1.S1_a_at	5.3929	7.1733	3.9811	4.2075	4.4323	5.4763	5.4826	5.1482	4.6453	5.3328	5.4819	5.125	3.2233	2.2015	4.5876	4.8944	3.9922	3.5281	4.5368	2.8735		
Os.17963.1.S1_at	8.9651	9.357	9.1502	8.9432	9.2707	9.3582	8.83	9.1823	9.5306	8.9073	8.5739	8.9596	9.2881	8.9977	8.9234	9.2627	9.2627	9.1741	8.9402	8.973		
Os.17963.2.A1_at	4.6931	4.2649	2.5836	3.2073	3.0195	3.8293	2.6654	6.9692	0.9349	3.2846	2.6998	3.1184	5.7807	5.028	0.8464	1.5618	1.5484	2.8544	4.4087	2.5053		
Os.17964.1.S1_at	8.3587	9.4968	9.0299	9.8499	9.3311	9.3299	8.3368	8.0203	9.4244	9.3377	9.5656	9.3142	9.1415	8.9737	9.1493	9.6063	9.4715	10.3207	10.1449	10.3826		
Os.17964.2.S1_x_at	6.3581	6.8267	7.8633	8.5531	8.0244	8.0682	6.5639	7.5598	7.664	7.9002	7.951	7.751	7.2724	7.3896	8.0852	8.183	7.6988	8.5974	8.9388	8.8077		
Os.17966.1.A1_x_at	4.1333	3.902	4.9834	4.5008	0	0.685	6.0406	6.5116	4.8534	4.6404	4.7046	5.8873	4.9652	6.0358	6.1847	5.7812	5.3106	7.9793	7.889	6.8933		
Os.17968.1.S1_at	9.2277	9.4396	9.8615	8.8543	9.2009	9.0958	9.1586	9.5439	8.9296	9.1462	8.8903	8.8619	9.1413	8.9439	9.2801	9.4773	8.9852	9.4323	9.497	9.6152		
Os.17969.1.S1_at	10.574	11.1946	10.7665	11.1472	11.1342	11.3204	10.4916	10.5184	11.1586	11.0899	11.2697	10.9587	10.8301	10.7977	11.0497	10.9331	11.2413	10.9362	11.072	11.2404		
Os.17971.1.S1_at	7.4325	8.7396	8.1986	9.2664	9.6591	9.7061	7.9162	8.0574	9.0878	8.8817	9.3363	9.2032	9.2214	8.5996	8.8159	9.0501	9.0954	9.5854	9.3766	9.4511		
Os.17972.1.S1_at	12.2833	12.0396	12.067	11.8381	11.8397	11.757	12.117	11.7784	11.9127	11.8028	11.8203	11.662	11.7074	11.6443	11.6512	11.4663	11.8164	11.2716	11.2789	11.4153		
Os.17974.1.S1_at	7.9692	7.2804	7.0992	7.578	7.9187	7.158	6.2548	6.9619	7.6566	7.6745	6.4255	7.3935	6.6715	7.0202	7.7111	7.7911	7.177	7.9633	7.6274	7.8238		
Os.17975.1.S1_x_at	10.3891	10.3737	9.9843	10.7214	10.3377	10.3598	9.9371	10.0407	10.2773	10.1845	10.04	10.2893	10.2523	10.1337	10.2902	10.1335	9.9187	10.2151	10.3389	10.197		
Os.17975.2.S1_at	9.92	10.275	9.8702	10.6637	10.2992	10.8134	9.7526	9.899	9.9856	10.2592	10.3241	10.1316	10.238	10.2265	10.0743	10.0242	10.2975	10.4292	10.3922	10.4113		
Os.17977.1.S1_s_at	10.4062	10.8433	10.7077	11.3669	10.7584	10.9058	10.0495	9.8578	10.6253	10.1869	10.1935	10.5901	10.3724	10.4154	10.5075	10.4897	10.3665	11.4045	11.0062	11.007		
Os.17979.1.S1_at	9.0938	9.9763	9.322	9.6671	9.8856	9.9872	9.1323	7.9873	9.6169	9.6279	9.5951	9.3364	9.4175	9.1774	9.0508	9.3996	9.7633	9.1574	9.4845	9.5224		
Os.1798.1.S1_at	9.9034	10.0478	9.9261	10.2023	10.2803	10.4156	10.0648	9.7355	10.1446	10.4081	10.2271	10.0137	10.2531	10.1792	10.0029	9.894	10.1217	9.3423	8.6562	9.3226		
Os.17980.1.S1_at	10.5178	10.558	10.1758	10.188	10.5064	10.9294	10.8314	10.3138	10.4996	10.493	10.6952	10.4459	10.2449	10.3359	10.2616	10.5832	10.3848	10.1822	10.5082	10.7185		
Os.17981.1.S1_at	12.374	12.8432	12.7235	12.7938	12.9263	12.665	12.0292	11.7173	12.5912	12.6513	12.9088	12.5757	12.3731	12.5909	12.3614	12.2348	12.7193	12.0807	12.3285	12.2346		
Os.17983.1.S1_at	11.5364	11.8963	11.645	12.6542	12.2413	12.365	11.135	10.9022	12.0672	12.2277	12.1985	12.197	11.8466	11.9395	12.1765	11.8936	11.9284	12.5182	12.5035	12.62		
Os.17985.1.S1_s_at	4.034	2.9731	0.8183	3.5578	4.1449	0.5313	0.6975	6.7634	4.2056	4.4733	6.1948	6.2216	5.1466	6.6998	6.6964	3.6188	5.1705	6.1094	6.2342	6.573		
Os.17986.1.S1_at	1.1382	0.7803	2.1922	2.7643	2.1026	2.0579	1.64	2.7252	4.3729	5.4891	1.0486	2.5756	1.9798	0.9327	2.2209	5.3267	4.3754	5.0865	4.1018	0.9944		
Os.17986.1.S1_s_at	6.1005	4.8048	3.335	2.9682	5.1678	4.0964	5.6318	2.3052	5.6672	1.2859	4.8355	4.5846	2.3899	5.6225	4.4746	5.8554	5.3168	4.9645	2.6274	2.1216		
Os.1799.1.S1_a_at	11.9111	11.7688	11.9629	12.1001	11.452	11.8964	11.4462	11.0831	11.3551	11.392	11.2398	11.4726	11.3009	11.4167	11.4163	11.358	11.3572	11.4456	11.2604	11.2131		
Os.17990.1.S1_at	11.6919	11.8664	11.5203	11.2425	11.3658	11.5917	11.1387	10.5527	10.6788	11.1197	10.7833	10.5195	10.5699	10.5844	10.4306	9.8076	10.5821	9.6854	9.571	9.8752		
Os.17992.1.A1_at	10.8738	10.7309	10.8205	11.4291	11.2241	11.1747	10.8129	10.6539	11.4	11.132	11.0762	11.286	11.0311	11.1742	11.4481	11.5983	11.0799	11.6483	11.6789	11.7522		
Os.17992.2.S1_at	8.4543	8.4817	8.3446	8.6656	8.9183	9.4451	7.7674	8.3315	8.7294	8.85	8.7769	8.5978	8.7898	9.4577	8.6793	8.7807	9.0248	8.9991	8.427	8.897		
Os.17994.1.S1_at	8.7733	10.4082	8.8897	11.0731	10.8687	10.7192	8.5762	8.7489	10.3948	10.3454	10.2813	10.3012	10.1941	10.0879	10.6989	10.9294	10.3398	11.7658	11.5867	11.7143		
Os.17997.1.S1_at	10.4336	9.3814	9.9526	9.7847	8.6449	8.9515	10.9552	10.6806	9.108	9.4851	9.1766	9.5744	9.8139	9.7506	9.5828	9.3624	9.0945	8.8657	8.6335	8.6739		
Os.17997.2.S1_x_at	9.2775	9.0227	9.3025	8.9758	7.8697	8.5575	10.0328	9.788	8.5196	8.8896	9.2489	8.8936	9.157	9.0471	8.614	8.6952	9.0295	8.0565	8.3873	8.1057		
Os.17998.1.S1_at	7.3986	7.665	7.3548	7.0912	7.0808	6.6078	9.043	8.4113	7.8036	7.1682	7.829	8.182	8.1463	8.7444	8.8102	7.8092	8.2712	8.6181	8.1774	7.8403		
Os.18000.1.A1_at	9.5493	9.8265	9.4073	10.2675	10.3535	10.2071	9.4256	8.9082	9.879	9.9418	10.0125	9.6789	9.7668	9.7275	9.7538	9.9489	10.1319	10.193	10.4153	10.2985		
Os.18001.1.S1_at	11.4213	10.9974	11.2543	10.5796	10.8366	10.707	11.2767	11.6184	11.5549	11.0793	10.8249	11.2025	11.2731	10.9392	11.2653	11.0678	10.907	10.4833	10.6889	10.9174		
Os.18001.2.S1_x_at	10.8587	10.9608	10.0278	10.4592	10.3068	10.6394	10.3431	10.3444	10.1233	10.2294	10.2028	10.5689	10.5076	10.159	10.311	10.0075	10.3692	10.5461	10.4559	10.3841		
Os.18001.3.S1_at	4.8405	3.0158	5.7694	4.9041	5.1464	4.6384	3.7306	6.0735	5.2801	4.2182	5.6797	4.6511	4.7413	3.6818	5.5011	4.9555	4.6161	4.7081	4.0402	4.1668		
Os.18001.3.S1_x_at	10.5941	10.1103	9.4675	9.8278	9.7573	10.5206	10.0306	10.1555	9.3399	9.7624	9.4977	9.9043	10.4177	9.7249	9.9175	9.8165	9.8913	10.0275	9.915	9.6161		
Os.18003.1.S1_at	11.0377	10.0643	10.9062	9.7743	10.2161	10.0387	11.4797	10.4498	10.0578	9.5683	10.045	10.187	9.7639	10.2849	9.7357	9.7609	9.8073	9.8291	8.8303	9.3937		
